samp_date,samp_ev,exp,rep,Group,type,shp,sa,la,wi,counts,pres_fact,vol_set_ml,n_bugs,time_d,mag,tot_vol_um3,vol_per_org_um3,tot_biomass_pgc,bio_per_vol_pgc_ml,bio_per_vol_ugl,counts_per_ml,size,grp_typ,grp_sz,esd,grp_esd
2019-08-15,WLD2,T24,2,diatom,pennate pleurosigma,prispar,8,44,8,0,0.906,25,24,1,100x,0,NA,NA,NA,NA,0,8 44,diatom pennate pleurosigma,diatom pennate pleurosigma 8 44,NaN,diatom pennate pleurosigma NaN
2019-08-15,WLD2,FC,3,diatom,pennate pleurosigma,prispar,8,44,8,0,0.909,25,24,1,100x,0,NA,NA,NA,NA,0,8 44,diatom pennate pleurosigma,diatom pennate pleurosigma 8 44,NaN,diatom pennate pleurosigma NaN
2019-08-15,WLD2,T24,3,diatom,pennate pleurosigma,prispar,8,44,8,0,0.907,27,24,1,100x,0,NA,NA,NA,NA,0,8 44,diatom pennate pleurosigma,diatom pennate pleurosigma 8 44,NaN,diatom pennate pleurosigma NaN
2019-07-25,SJR1,FC,1,diatom,pennate pleurosigma,prispar,8,44,8,0,0.919,18,24,1,100x,0,NA,NA,NA,NA,0,8 44,diatom pennate pleurosigma,diatom pennate pleurosigma 8 44,NaN,diatom pennate pleurosigma NaN
2019-07-25,SJR1,T24,1,diatom,pennate pleurosigma,prispar,8,44,8,0,0.918,22,24,1,100x,0,NA,NA,NA,NA,0,8 44,diatom pennate pleurosigma,diatom pennate pleurosigma 8 44,NaN,diatom pennate pleurosigma NaN
2019-07-25,SJR1,FC,2,diatom,pennate pleurosigma,prispar,8,44,8,0,0.917,22.5,24,1,100x,0,NA,NA,NA,NA,0,8 44,diatom pennate pleurosigma,diatom pennate pleurosigma 8 44,NaN,diatom pennate pleurosigma NaN
2019-07-25,SJR1,T24,2,diatom,pennate pleurosigma,prispar,8,44,8,0,0.917,22,24,1,100x,0,NA,NA,NA,NA,0,8 44,diatom pennate pleurosigma,diatom pennate pleurosigma 8 44,NaN,diatom pennate pleurosigma NaN
2019-07-25,SJR1,FC,3,diatom,pennate pleurosigma,prispar,8,44,8,0,0.917,25,24,1,100x,0,NA,NA,NA,NA,0,8 44,diatom pennate pleurosigma,diatom pennate pleurosigma 8 44,NaN,diatom pennate pleurosigma NaN
2019-07-25,SJR1,T24,3,diatom,pennate pleurosigma,prispar,8,44,8,0,0.906,25,24,1,100x,0,NA,NA,NA,NA,0,8 44,diatom pennate pleurosigma,diatom pennate pleurosigma 8 44,NaN,diatom pennate pleurosigma NaN
2019-09-19,YBP2,FC,1,diatom,pennate pleurosigma,prispar,8,44,8,0,0.914,5,24,1,100x,0,NA,NA,NA,NA,0,8 44,diatom pennate pleurosigma,diatom pennate pleurosigma 8 44,NaN,diatom pennate pleurosigma NaN
2019-09-19,YBP2,T24,1,diatom,pennate pleurosigma,prispar,8,44,8,0,0.911,8.5,24,1,100x,0,NA,NA,NA,NA,0,8 44,diatom pennate pleurosigma,diatom pennate pleurosigma 8 44,NaN,diatom pennate pleurosigma NaN
2019-09-19,YBP2,FC,2,diatom,pennate pleurosigma,prispar,8,44,8,0,0.915,9,24,1,100x,0,NA,NA,NA,NA,0,8 44,diatom pennate pleurosigma,diatom pennate pleurosigma 8 44,NaN,diatom pennate pleurosigma NaN
2019-09-19,YBP2,T24,2,diatom,pennate pleurosigma,prispar,8,44,8,0,0.917,8,24,1,100x,0,NA,NA,NA,NA,0,8 44,diatom pennate pleurosigma,diatom pennate pleurosigma 8 44,NaN,diatom pennate pleurosigma NaN
2019-09-19,YBP2,FC,3,diatom,pennate pleurosigma,prispar,8,44,8,0,0.924,15,24,1,100x,0,NA,NA,NA,NA,0,8 44,diatom pennate pleurosigma,diatom pennate pleurosigma 8 44,NaN,diatom pennate pleurosigma NaN
2019-09-19,YBP2,T24,3,diatom,pennate pleurosigma,prispar,8,44,8,0,0.922,15,24,1,100x,0,NA,NA,NA,NA,0,8 44,diatom pennate pleurosigma,diatom pennate pleurosigma 8 44,NaN,diatom pennate pleurosigma NaN
2019-09-05,SJR2,FC,1,diatom,pennate pleurosigma,prispar,8,64,8,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-09-05,SJR2,T24,1,diatom,pennate pleurosigma,prispar,8,64,8,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-09-05,SJR2,FC,2,diatom,pennate pleurosigma,prispar,8,64,8,0,0.914,25,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-09-05,SJR2,T24,2,diatom,pennate pleurosigma,prispar,8,64,8,0,0.919,25,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-09-05,SJR2,FC,3,diatom,pennate pleurosigma,prispar,8,64,8,0,0.918,25,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-09-05,SJR2,T24,3,diatom,pennate pleurosigma,prispar,8,64,8,3,0.917,25,24,1,100x,6144,2048,254.57243412119234,11.104577279005118,0.011104577279005119,0.13086150490730644,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,15.76,diatom pennate pleurosigma 15.76
2019-08-01,YBP1,FC,1,diatom,pennate pleurosigma,prispar,8,64,8,0,0.907,25,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-08-01,YBP1,T24,1,diatom,pennate pleurosigma,prispar,8,64,8,0,0.919,26,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-08-01,YBP1,FC,2,diatom,pennate pleurosigma,prispar,8,64,8,0,0.911,26,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-08-01,YBP1,T24,2,diatom,pennate pleurosigma,prispar,8,64,8,0,0.911,25,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-08-01,YBP1,FC,3,diatom,pennate pleurosigma,prispar,8,64,8,0,0.918,27,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-08-01,YBP1,T24,3,diatom,pennate pleurosigma,prispar,8,64,8,0,0.918,25,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-08-20,LSZ2,FC,1,diatom,pennate pleurosigma,prispar,8,64,8,0,0.917,25,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-08-20,LSZ2,T24,1,diatom,pennate pleurosigma,prispar,8,64,8,0,0.922,24,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-08-20,LSZ2,FC,2,diatom,pennate pleurosigma,prispar,8,64,8,0,0.912,25,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-08-20,LSZ2,T24,2,diatom,pennate pleurosigma,prispar,8,64,8,0,0.914,25,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-08-20,LSZ2,FC,3,diatom,pennate pleurosigma,prispar,8,64,8,0,0.914,25,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-08-20,LSZ2,T24,3,diatom,pennate pleurosigma,prispar,8,64,8,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-08-15,WLD2,FC,1,diatom,pennate pleurosigma,prispar,8,64,8,0,0.904,24,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-08-15,WLD2,T24,1,diatom,pennate pleurosigma,prispar,8,64,8,4,0.906,26,24,1,100x,8192,2048,328.00646375781395,13.924539979530223,0.013924539979530224,0.16980811682798438,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,15.76,diatom pennate pleurosigma 15.76
2019-08-15,WLD2,FC,2,diatom,pennate pleurosigma,prispar,8,64,8,0,0.906,25,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-08-15,WLD2,T24,2,diatom,pennate pleurosigma,prispar,8,64,8,0,0.906,25,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-08-15,WLD2,FC,3,diatom,pennate pleurosigma,prispar,8,64,8,0,0.909,25,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-08-15,WLD2,T24,3,diatom,pennate pleurosigma,prispar,8,64,8,0,0.907,27,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-07-25,SJR1,FC,1,diatom,pennate pleurosigma,prispar,8,64,8,0,0.919,18,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-07-25,SJR1,T24,1,diatom,pennate pleurosigma,prispar,8,64,8,0,0.918,22,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-07-25,SJR1,FC,2,diatom,pennate pleurosigma,prispar,8,64,8,0,0.917,22.5,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-07-25,SJR1,T24,2,diatom,pennate pleurosigma,prispar,8,64,8,0,0.917,22,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-07-25,SJR1,FC,3,diatom,pennate pleurosigma,prispar,8,64,8,0,0.917,25,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-07-25,SJR1,T24,3,diatom,pennate pleurosigma,prispar,8,64,8,0,0.906,25,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-09-19,YBP2,FC,1,diatom,pennate pleurosigma,prispar,8,64,8,0,0.914,5,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-09-19,YBP2,T24,1,diatom,pennate pleurosigma,prispar,8,64,8,0,0.911,8.5,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-09-19,YBP2,FC,2,diatom,pennate pleurosigma,prispar,8,64,8,0,0.915,9,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-09-19,YBP2,T24,2,diatom,pennate pleurosigma,prispar,8,64,8,0,0.917,8,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-09-19,YBP2,FC,3,diatom,pennate pleurosigma,prispar,8,64,8,0,0.924,15,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-09-19,YBP2,T24,3,diatom,pennate pleurosigma,prispar,8,64,8,0,0.922,15,24,1,100x,0,NA,NA,NA,NA,0,8 64,diatom pennate pleurosigma,diatom pennate pleurosigma 8 64,NaN,diatom pennate pleurosigma NaN
2019-09-05,SJR2,FC,1,diatom,pennate pleurosigma,prispar,8,80,8,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-09-05,SJR2,T24,1,diatom,pennate pleurosigma,prispar,8,80,8,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-09-05,SJR2,FC,2,diatom,pennate pleurosigma,prispar,8,80,8,3,0.914,25,24,1,100x,7680,2560,309.87682432970536,13.561348985982729,0.013561348985982729,0.13129102844638948,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,16.97,diatom pennate pleurosigma 16.97
2019-09-05,SJR2,T24,2,diatom,pennate pleurosigma,prispar,8,80,8,0,0.919,25,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-09-05,SJR2,FC,3,diatom,pennate pleurosigma,prispar,8,80,8,0,0.918,25,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-09-05,SJR2,T24,3,diatom,pennate pleurosigma,prispar,8,80,8,0,0.917,25,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-08-01,YBP1,FC,1,diatom,pennate pleurosigma,prispar,8,80,8,0,0.907,25,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-08-01,YBP1,T24,1,diatom,pennate pleurosigma,prispar,8,80,8,0,0.919,26,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-08-01,YBP1,FC,2,diatom,pennate pleurosigma,prispar,8,80,8,2,0.911,26,24,1,100x,5120,2560,216.7967150360981,9.152947523266828,0.009152947523266829,0.08443806467955754,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,16.97,diatom pennate pleurosigma 16.97
2019-08-01,YBP1,T24,2,diatom,pennate pleurosigma,prispar,8,80,8,0,0.911,25,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-08-01,YBP1,FC,3,diatom,pennate pleurosigma,prispar,8,80,8,0,0.918,27,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-08-01,YBP1,T24,3,diatom,pennate pleurosigma,prispar,8,80,8,0,0.918,25,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-08-20,LSZ2,FC,1,diatom,pennate pleurosigma,prispar,8,80,8,0,0.917,25,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-08-20,LSZ2,T24,1,diatom,pennate pleurosigma,prispar,8,80,8,0,0.922,24,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-08-20,LSZ2,FC,2,diatom,pennate pleurosigma,prispar,8,80,8,0,0.912,25,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-08-20,LSZ2,T24,2,diatom,pennate pleurosigma,prispar,8,80,8,0,0.914,25,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-08-20,LSZ2,FC,3,diatom,pennate pleurosigma,prispar,8,80,8,0,0.914,25,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-08-20,LSZ2,T24,3,diatom,pennate pleurosigma,prispar,8,80,8,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-08-15,WLD2,FC,1,diatom,pennate pleurosigma,prispar,8,80,8,0,0.904,24,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-08-15,WLD2,T24,1,diatom,pennate pleurosigma,prispar,8,80,8,0,0.906,26,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-08-15,WLD2,FC,2,diatom,pennate pleurosigma,prispar,8,80,8,0,0.906,25,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-08-15,WLD2,T24,2,diatom,pennate pleurosigma,prispar,8,80,8,0,0.906,25,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-08-15,WLD2,FC,3,diatom,pennate pleurosigma,prispar,8,80,8,0,0.909,25,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-08-15,WLD2,T24,3,diatom,pennate pleurosigma,prispar,8,80,8,0,0.907,27,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-07-25,SJR1,FC,1,diatom,pennate pleurosigma,prispar,8,80,8,0,0.919,18,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-07-25,SJR1,T24,1,diatom,pennate pleurosigma,prispar,8,80,8,0,0.918,22,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-07-25,SJR1,FC,2,diatom,pennate pleurosigma,prispar,8,80,8,0,0.917,22.5,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-07-25,SJR1,T24,2,diatom,pennate pleurosigma,prispar,8,80,8,0,0.917,22,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-07-25,SJR1,FC,3,diatom,pennate pleurosigma,prispar,8,80,8,0,0.917,25,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-07-25,SJR1,T24,3,diatom,pennate pleurosigma,prispar,8,80,8,0,0.906,25,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-09-19,YBP2,FC,1,diatom,pennate pleurosigma,prispar,8,80,8,0,0.914,5,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-09-19,YBP2,T24,1,diatom,pennate pleurosigma,prispar,8,80,8,0,0.911,8.5,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-09-19,YBP2,FC,2,diatom,pennate pleurosigma,prispar,8,80,8,0,0.915,9,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-09-19,YBP2,T24,2,diatom,pennate pleurosigma,prispar,8,80,8,0,0.917,8,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-09-19,YBP2,FC,3,diatom,pennate pleurosigma,prispar,8,80,8,0,0.924,15,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-09-19,YBP2,T24,3,diatom,pennate pleurosigma,prispar,8,80,8,0,0.922,15,24,1,100x,0,NA,NA,NA,NA,0,8 80,diatom pennate pleurosigma,diatom pennate pleurosigma 8 80,NaN,diatom pennate pleurosigma NaN
2019-09-05,SJR2,FC,1,diatom,pennate pleurosigma,prispar,8,96,8,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,0,8 96,diatom pennate pleurosigma,diatom pennate pleurosigma 8 96,NaN,diatom pennate pleurosigma NaN
2019-09-05,SJR2,T24,1,diatom,pennate pleurosigma,prispar,8,96,8,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,0,8 96,diatom pennate pleurosigma,diatom pennate pleurosigma 8 96,NaN,diatom pennate pleurosigma NaN
2019-09-05,SJR2,FC,2,diatom,pennate pleurosigma,prispar,8,96,8,0,0.914,25,24,1,100x,0,NA,NA,NA,NA,0,8 96,diatom pennate pleurosigma,diatom pennate pleurosigma 8 96,NaN,diatom pennate pleurosigma NaN
2019-09-05,SJR2,T24,2,diatom,pennate pleurosigma,prispar,8,96,8,0,0.919,25,24,1,100x,0,NA,NA,NA,NA,0,8 96,diatom pennate pleurosigma,diatom pennate pleurosigma 8 96,NaN,diatom pennate pleurosigma NaN
2019-09-05,SJR2,FC,3,diatom,pennate pleurosigma,prispar,8,96,8,0,0.918,25,24,1,100x,0,NA,NA,NA,NA,0,8 96,diatom pennate pleurosigma,diatom pennate pleurosigma 8 96,NaN,diatom pennate pleurosigma NaN
2019-09-05,SJR2,T24,3,diatom,pennate pleurosigma,prispar,8,96,8,0,0.917,25,24,1,100x,0,NA,NA,NA,NA,0,8 96,diatom pennate pleurosigma,diatom pennate pleurosigma 8 96,NaN,diatom pennate pleurosigma NaN
2019-08-01,YBP1,FC,1,diatom,pennate pleurosigma,prispar,8,96,8,0,0.907,25,24,1,100x,0,NA,NA,NA,NA,0,8 96,diatom pennate pleurosigma,diatom pennate pleurosigma 8 96,NaN,diatom pennate pleurosigma NaN
2019-08-01,YBP1,T24,1,diatom,pennate pleurosigma,prispar,8,96,8,0,0.919,26,24,1,100x,0,NA,NA,NA,NA,0,8 96,diatom pennate pleurosigma,diatom pennate pleurosigma 8 96,NaN,diatom pennate pleurosigma NaN
2019-08-01,YBP1,FC,2,diatom,pennate pleurosigma,prispar,8,96,8,0,0.911,26,24,1,100x,0,NA,NA,NA,NA,0,8 96,diatom pennate pleurosigma,diatom pennate pleurosigma 8 96,NaN,diatom pennate pleurosigma NaN
2019-08-01,YBP1,T24,2,diatom,pennate pleurosigma,prispar,8,96,8,0,0.911,25,24,1,100x,0,NA,NA,NA,NA,0,8 96,diatom pennate pleurosigma,diatom pennate pleurosigma 8 96,NaN,diatom pennate pleurosigma NaN
2019-08-01,YBP1,FC,3,diatom,pennate pleurosigma,prispar,8,96,8,0,0.918,27,24,1,100x,0,NA,NA,NA,NA,0,8 96,diatom pennate pleurosigma,diatom pennate pleurosigma 8 96,NaN,diatom pennate pleurosigma NaN
2019-08-01,YBP1,T24,3,diatom,pennate pleurosigma,prispar,8,96,8,0,0.918,25,24,1,100x,0,NA,NA,NA,NA,0,8 96,diatom pennate pleurosigma,diatom pennate pleurosigma 8 96,NaN,diatom pennate pleurosigma NaN
2019-08-20,LSZ2,FC,1,diatom,pennate pleurosigma,prispar,8,96,8,0,0.917,25,24,1,100x,0,NA,NA,NA,NA,0,8 96,diatom pennate pleurosigma,diatom pennate pleurosigma 8 96,NaN,diatom pennate pleurosigma NaN
2019-08-20,LSZ2,T24,1,diatom,pennate pleurosigma,prispar,8,96,8,0,0.922,24,24,1,100x,0,NA,NA,NA,NA,0,8 96,diatom pennate pleurosigma,diatom pennate pleurosigma 8 96,NaN,diatom pennate pleurosigma NaN
2019-08-20,LSZ2,FC,2,diatom,pennate pleurosigma,prispar,8,96,8,0,0.912,25,24,1,100x,0,NA,NA,NA,NA,0,8 96,diatom pennate pleurosigma,diatom pennate pleurosigma 8 96,NaN,diatom pennate pleurosigma NaN
2019-08-20,LSZ2,T24,2,diatom,pennate pleurosigma,prispar,8,96,8,0,0.914,25,24,1,100x,0,NA,NA,NA,NA,0,8 96,diatom pennate pleurosigma,diatom pennate pleurosigma 8 96,NaN,diatom pennate pleurosigma NaN
2019-08-20,LSZ2,FC,3,diatom,pennate pleurosigma,prispar,8,96,8,0,0.914,25,24,1,100x,0,NA,NA,NA,NA,0,8 96,diatom pennate pleurosigma,diatom pennate pleurosigma 8 96,NaN,diatom pennate pleurosigma NaN
2019-08-20,LSZ2,T24,3,diatom,pennate pleurosigma,prispar,8,96,8,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,0,8 96,diatom pennate pleurosigma,diatom pennate pleurosigma 8 96,NaN,diatom pennate pleurosigma NaN
2019-08-15,WLD2,FC,1,diatom,pennate pleurosigma,prispar,8,96,8,0,0.904,24,24,1,100x,0,NA,NA,NA,NA,0,8 96,diatom pennate pleurosigma,diatom pennate pleurosigma 8 96,NaN,diatom pennate pleurosigma NaN
2019-08-15,WLD2,T24,1,diatom,pennate pleurosigma,prispar,8,96,8,0,0.906,26,24,1,100x,0,NA,NA,NA,NA,0,8 96,diatom pennate pleurosigma,diatom pennate pleurosigma 8 96,NaN,diatom pennate pleurosigma NaN
2019-08-15,WLD2,FC,2,diatom,pennate pleurosigma,prispar,8,96,8,0,0.906,25,24,1,100x,0,NA,NA,NA,NA,0,8 96,diatom pennate pleurosigma,diatom pennate pleurosigma 8 96,NaN,diatom pennate pleurosigma NaN
