samp_date,samp_ev,exp,rep,Group,type,shp,sa,la,wi,counts,pres_fact,vol_set_ml,n_bugs,time_d,mag,tot_vol_um3,vol_per_org_um3,tot_biomass_pgc,bio_per_org_pgC,bio_per_vol_pgc_ml,bio_per_vol_ugl,counts_per_ml,esd,size,grp_typ,grp_sz,grp_esd
2019-09-19,YBP2,T24,1,ochrophyte,synura,prosph,32,32,NA,0,0.911,8.5,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,ochrophyte synura,ochrophyte synura 32 32,ochrophyte synura NaN
2019-09-19,YBP2,FC,2,ochrophyte,synura,prosph,32,32,NA,0,0.915,9,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,ochrophyte synura,ochrophyte synura 32 32,ochrophyte synura NaN
2019-09-19,YBP2,T24,2,ochrophyte,synura,prosph,32,32,NA,0,0.917,8,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,ochrophyte synura,ochrophyte synura 32 32,ochrophyte synura NaN
2019-09-19,YBP2,FC,3,ochrophyte,synura,prosph,32,32,NA,0,0.924,15,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,ochrophyte synura,ochrophyte synura 32 32,ochrophyte synura NaN
2019-09-19,YBP2,T24,3,ochrophyte,synura,prosph,32,32,NA,0,0.922,15,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,32 32,ochrophyte synura,ochrophyte synura 32 32,ochrophyte synura NaN
2019-09-18,YBP2,IC,1,ochrophyte,synura,prosph,32,32,NA,24,0.914,20,24,1,100x,411762.6880000001,17156.77866666667,40421.02061461819,1684.209192275758,2211.215569727472,2.211215569727472,1.312910284463895,32.00,32 32,ochrophyte synura,ochrophyte synura 32 32,ochrophyte synura 32.00
2019-09-18,YBP2,IC,2,ochrophyte,synura,prosph,32,32,NA,16,0.912,17,24,1,100x,274508.4586666667,17156.77866666667,27622.156581975316,1726.3847863734572,1781.6148466186348,1.7816148466186348,1.0319917440660473,32.00,32 32,ochrophyte synura,ochrophyte synura 32 32,ochrophyte synura 32.00
2019-09-18,YBP2,IC,3,ochrophyte,synura,prosph,32,32,NA,15,0.919,20,24,1,100x,257351.68000000002,17156.77866666667,25997.92049946144,1733.1946999640961,1414.4679270653667,1.4144679270653666,0.8161044613710554,32.00,32 32,ochrophyte synura,ochrophyte synura 32 32,ochrophyte synura 32.00
2019-09-03,SJR2,site,N/A,tintinnid,agglutinated,prosph,16,24,NA,0,0.889,18,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-09-05,SJR2,FC,1,tintinnid,agglutinated,prosph,16,24,NA,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-09-05,SJR2,T24,1,tintinnid,agglutinated,prosph,16,24,NA,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-09-05,SJR2,FC,2,tintinnid,agglutinated,prosph,16,24,NA,0,0.914,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-09-05,SJR2,T24,2,tintinnid,agglutinated,prosph,16,24,NA,0,0.919,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-09-05,SJR2,FC,3,tintinnid,agglutinated,prosph,16,24,NA,0,0.918,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-09-05,SJR2,T24,3,tintinnid,agglutinated,prosph,16,24,NA,0,0.917,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-09-04,SJR2,IC,1,tintinnid,agglutinated,prosph,16,24,NA,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-09-04,SJR2,IC,2,tintinnid,agglutinated,prosph,16,24,NA,0,0.919,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-09-04,SJR2,IC,3,tintinnid,agglutinated,prosph,16,24,NA,0,0.917,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-07-30,YBP1,site,N/A,tintinnid,agglutinated,prosph,16,24,NA,0,0.898,16,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-01,YBP1,FC,1,tintinnid,agglutinated,prosph,16,24,NA,0,0.907,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-01,YBP1,T24,1,tintinnid,agglutinated,prosph,16,24,NA,0,0.919,26,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-01,YBP1,FC,2,tintinnid,agglutinated,prosph,16,24,NA,26,0.911,26,24,1,100x,83639.29600000002,3216.8960000000006,9048.927055466203,348.03565597946937,382.0369439950267,0.38203694399502675,1.0976948408342482,18.32,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated 18.32
2019-08-01,YBP1,T24,2,tintinnid,agglutinated,prosph,16,24,NA,0,0.911,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-01,YBP1,FC,3,tintinnid,agglutinated,prosph,16,24,NA,0,0.918,27,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-01,YBP1,T24,3,tintinnid,agglutinated,prosph,16,24,NA,0,0.918,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-07-31,YBP1,IC,1,tintinnid,agglutinated,prosph,16,24,NA,0,0.902,26,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-07-31,YBP1,IC,2,tintinnid,agglutinated,prosph,16,24,NA,0,0.907,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-07-31,YBP1,IC,3,tintinnid,agglutinated,prosph,16,24,NA,0,0.904,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-18,LSZ2,site,N/A,tintinnid,agglutinated,prosph,16,24,NA,1,0.902,18,24,1,100x,3216.8960000000006,3216.8960000000006,424.5580829191984,424.5580829191984,26.149179780684797,0.026149179780684796,0.06159152500615915,18.32,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated 18.32
2019-08-20,LSZ2,FC,1,tintinnid,agglutinated,prosph,16,24,NA,0,0.917,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-20,LSZ2,T24,1,tintinnid,agglutinated,prosph,16,24,NA,0,0.922,24,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-20,LSZ2,FC,2,tintinnid,agglutinated,prosph,16,24,NA,0,0.912,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-20,LSZ2,T24,2,tintinnid,agglutinated,prosph,16,24,NA,0,0.914,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-20,LSZ2,FC,3,tintinnid,agglutinated,prosph,16,24,NA,0,0.914,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-20,LSZ2,T24,3,tintinnid,agglutinated,prosph,16,24,NA,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-19,LSZ2,IC,1,tintinnid,agglutinated,prosph,16,24,NA,0,0.918,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-19,LSZ2,IC,2,tintinnid,agglutinated,prosph,16,24,NA,0,0.918,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-19,LSZ2,IC,3,tintinnid,agglutinated,prosph,16,24,NA,0,0.922,27,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-13,WLD2,site,N/A,tintinnid,agglutinated,prosph,16,24,NA,0,0.902,17,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-15,WLD2,FC,1,tintinnid,agglutinated,prosph,16,24,NA,0,0.904,24,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-15,WLD2,T24,1,tintinnid,agglutinated,prosph,16,24,NA,0,0.906,26,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-15,WLD2,FC,2,tintinnid,agglutinated,prosph,16,24,NA,0,0.906,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-15,WLD2,T24,2,tintinnid,agglutinated,prosph,16,24,NA,0,0.906,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-15,WLD2,FC,3,tintinnid,agglutinated,prosph,16,24,NA,0,0.909,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-15,WLD2,T24,3,tintinnid,agglutinated,prosph,16,24,NA,0,0.907,27,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-14,WLD2,IC,1,tintinnid,agglutinated,prosph,16,24,NA,0,0.917,26,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-14,WLD2,IC,2,tintinnid,agglutinated,prosph,16,24,NA,0,0.907,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-08-14,WLD2,IC,3,tintinnid,agglutinated,prosph,16,24,NA,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-07-23,SJR1,site,N/A,tintinnid,agglutinated,prosph,16,24,NA,0,0.901,21,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-07-25,SJR1,FC,1,tintinnid,agglutinated,prosph,16,24,NA,0,0.919,18,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-07-25,SJR1,T24,1,tintinnid,agglutinated,prosph,16,24,NA,0,0.918,22,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-07-25,SJR1,FC,2,tintinnid,agglutinated,prosph,16,24,NA,0,0.917,22.5,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-07-25,SJR1,T24,2,tintinnid,agglutinated,prosph,16,24,NA,0,0.917,22,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-07-25,SJR1,FC,3,tintinnid,agglutinated,prosph,16,24,NA,0,0.917,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-07-25,SJR1,T24,3,tintinnid,agglutinated,prosph,16,24,NA,0,0.906,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-07-24,SJR1,IC,1,tintinnid,agglutinated,prosph,16,24,NA,0,0.909,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-07-24,SJR1,IC,2,tintinnid,agglutinated,prosph,16,24,NA,0,0.911,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-07-24,SJR1,IC,3,tintinnid,agglutinated,prosph,16,24,NA,0,0.909,28,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-09-17,YBP2,site,N/A,tintinnid,agglutinated,prosph,16,24,NA,0,0.895,15,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-09-19,YBP2,FC,1,tintinnid,agglutinated,prosph,16,24,NA,0,0.914,5,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-09-19,YBP2,T24,1,tintinnid,agglutinated,prosph,16,24,NA,0,0.911,8.5,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-09-19,YBP2,FC,2,tintinnid,agglutinated,prosph,16,24,NA,0,0.915,9,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-09-19,YBP2,T24,2,tintinnid,agglutinated,prosph,16,24,NA,0,0.917,8,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-09-19,YBP2,FC,3,tintinnid,agglutinated,prosph,16,24,NA,0,0.924,15,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-09-19,YBP2,T24,3,tintinnid,agglutinated,prosph,16,24,NA,0,0.922,15,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-09-18,YBP2,IC,1,tintinnid,agglutinated,prosph,16,24,NA,0,0.914,20,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-09-18,YBP2,IC,2,tintinnid,agglutinated,prosph,16,24,NA,0,0.912,17,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-09-18,YBP2,IC,3,tintinnid,agglutinated,prosph,16,24,NA,0,0.919,20,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 24,tintinnid agglutinated,tintinnid agglutinated 16 24,tintinnid agglutinated NaN
2019-09-03,SJR2,site,N/A,tintinnid,agglutinated,prosph,16,80,NA,0,0.889,18,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-09-05,SJR2,FC,1,tintinnid,agglutinated,prosph,16,80,NA,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-09-05,SJR2,T24,1,tintinnid,agglutinated,prosph,16,80,NA,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-09-05,SJR2,FC,2,tintinnid,agglutinated,prosph,16,80,NA,0,0.914,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-09-05,SJR2,T24,2,tintinnid,agglutinated,prosph,16,80,NA,0,0.919,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-09-05,SJR2,FC,3,tintinnid,agglutinated,prosph,16,80,NA,0,0.918,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-09-05,SJR2,T24,3,tintinnid,agglutinated,prosph,16,80,NA,0,0.917,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-09-04,SJR2,IC,1,tintinnid,agglutinated,prosph,16,80,NA,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-09-04,SJR2,IC,2,tintinnid,agglutinated,prosph,16,80,NA,0,0.919,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-09-04,SJR2,IC,3,tintinnid,agglutinated,prosph,16,80,NA,0,0.917,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-07-30,YBP1,site,N/A,tintinnid,agglutinated,prosph,16,80,NA,0,0.898,16,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-01,YBP1,FC,1,tintinnid,agglutinated,prosph,16,80,NA,0,0.907,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-01,YBP1,T24,1,tintinnid,agglutinated,prosph,16,80,NA,0,0.919,26,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-01,YBP1,FC,2,tintinnid,agglutinated,prosph,16,80,NA,0,0.911,26,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-01,YBP1,T24,2,tintinnid,agglutinated,prosph,16,80,NA,0,0.911,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-01,YBP1,FC,3,tintinnid,agglutinated,prosph,16,80,NA,0,0.918,27,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-01,YBP1,T24,3,tintinnid,agglutinated,prosph,16,80,NA,0,0.918,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-07-31,YBP1,IC,1,tintinnid,agglutinated,prosph,16,80,NA,0,0.902,26,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-07-31,YBP1,IC,2,tintinnid,agglutinated,prosph,16,80,NA,0,0.907,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-07-31,YBP1,IC,3,tintinnid,agglutinated,prosph,16,80,NA,0,0.904,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-18,LSZ2,site,N/A,tintinnid,agglutinated,prosph,16,80,NA,0,0.902,18,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-20,LSZ2,FC,1,tintinnid,agglutinated,prosph,16,80,NA,0,0.917,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-20,LSZ2,T24,1,tintinnid,agglutinated,prosph,16,80,NA,0,0.922,24,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-20,LSZ2,FC,2,tintinnid,agglutinated,prosph,16,80,NA,0,0.912,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-20,LSZ2,T24,2,tintinnid,agglutinated,prosph,16,80,NA,0,0.914,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-20,LSZ2,FC,3,tintinnid,agglutinated,prosph,16,80,NA,0,0.914,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-20,LSZ2,T24,3,tintinnid,agglutinated,prosph,16,80,NA,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-19,LSZ2,IC,1,tintinnid,agglutinated,prosph,16,80,NA,0,0.918,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-19,LSZ2,IC,2,tintinnid,agglutinated,prosph,16,80,NA,0,0.918,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-19,LSZ2,IC,3,tintinnid,agglutinated,prosph,16,80,NA,0,0.922,27,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-13,WLD2,site,N/A,tintinnid,agglutinated,prosph,16,80,NA,1,0.902,17,24,1,100x,10722.986666666668,10722.986666666668,1314.9833544493404,1314.9833544493404,85.75605546167604,0.08575605546167604,0.0652145558888744,27.36,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated 27.36
2019-08-15,WLD2,FC,1,tintinnid,agglutinated,prosph,16,80,NA,0,0.904,24,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-15,WLD2,T24,1,tintinnid,agglutinated,prosph,16,80,NA,0,0.906,26,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-15,WLD2,FC,2,tintinnid,agglutinated,prosph,16,80,NA,0,0.906,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-15,WLD2,T24,2,tintinnid,agglutinated,prosph,16,80,NA,0,0.906,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-15,WLD2,FC,3,tintinnid,agglutinated,prosph,16,80,NA,0,0.909,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-15,WLD2,T24,3,tintinnid,agglutinated,prosph,16,80,NA,0,0.907,27,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-14,WLD2,IC,1,tintinnid,agglutinated,prosph,16,80,NA,0,0.917,26,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-14,WLD2,IC,2,tintinnid,agglutinated,prosph,16,80,NA,0,0.907,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-08-14,WLD2,IC,3,tintinnid,agglutinated,prosph,16,80,NA,0,0.915,25,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-07-23,SJR1,site,N/A,tintinnid,agglutinated,prosph,16,80,NA,0,0.901,21,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-07-25,SJR1,FC,1,tintinnid,agglutinated,prosph,16,80,NA,0,0.919,18,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
2019-07-25,SJR1,T24,1,tintinnid,agglutinated,prosph,16,80,NA,0,0.918,22,24,1,100x,0,NA,NA,NA,NA,NA,0,NaN,16 80,tintinnid agglutinated,tintinnid agglutinated 16 80,tintinnid agglutinated NaN
