samp_date,cnt_date,sample,group,type,sa,la,wi,counts,tot_vol_um3,tot_biomass_pgC,pres_fact,vol_set_ml,n_bugs,time_d,bio_per_vol_pgc_ml,bio_per_vol_ugl
8/19/19,10/26/21,LSZ2 IC-3,dinoflagellate,peridinium,20,24,20,13,65343.2,7176.735257,0.922,27,24,1,288.2917674,0.288291767
8/19/19,10/26/21,LSZ2 IC-3,flagellate,cryptomonas,3.67,5.5,,633,24551.85676,2862.48321,0.922,27,24,1,114.9868727,0.114986873
8/19/19,10/26/21,LSZ2 IC-3,flagellate,cryptomonas,6.33,9.5,,171,34081.04866,3894.784299,0.922,27,24,1,156.4547401,0.15645474
8/19/19,10/26/21,LSZ2 IC-3,flagellate,cryptomonas,9,14,,42,24937.227,2904.652429,0.922,27,24,1,116.6808238,0.116680824
8/19/19,10/26/21,LSZ2 IC-3,flagellate,cryptomonas,16,24,,19,61121.024,6740.416684,0.922,27,24,1,270.7647097,0.27076471
8/19/19,10/26/21,LSZ2 IC-3,flagellate,other,3.67,5.5,,154,5973.12155,759.1136856,0.922,27,24,1,30.49384131,0.030493841
8/19/19,10/26/21,LSZ2 IC-3,flagellate,other,6.33,9.5,,18,3587.478806,470.3281201,0.922,27,24,1,18.89323211,0.018893232
8/19/19,10/26/21,LSZ2 IC-3,unidentified,flagchloro,4,8,,2,201.056,31.42450532,0.922,27,24,1,1.262332503,0.001262333
8/19/19,10/26/21,LSZ2 IC-3,unidentified,round,5.5,5.5,,209,18206.23601,2161.725219,0.922,27,24,1,86.83719849,0.086837198
8/19/19,10/26/21,LSZ2 IC-3,unidentified,round,9.5,9.5,,15,6733.608906,849.5296059,0.922,27,24,1,34.12587796,0.034125878
8/19/19,10/26/21,LSZ2 IC-3,unidentified,,12,32,,1,2412.672,324.0556813,0.922,27,24,1,13.01742112,0.013017421
8/20/19,10/12/21,LSZ2 FC-1,chlorophyte,colonial,10,10,,4,2094.333333,283.7368625,0.917,25,24,1,12.37674427,0.012376744
8/20/19,10/12/21,LSZ2 FC-1,chlorophyte,colonial,32,32,,1,17156.77867,2044.508494,0.917,25,24,1,89.18248609,0.089182486
8/20/19,10/12/21,LSZ2 FC-1,chlorophyte,scenedesmus,4,6,,3,150.792,23.9856215,0.917,25,24,1,1.046264842,0.001046265
8/20/19,10/12/21,LSZ2 FC-1,ciliate,cone,24,24,,207,749134.656,138769.7374,0.917,25,24,1,6053.205556,6.053205556
8/20/19,10/12/21,LSZ2 FC-1,ciliate,cone,32,36,,2,19301.376,3790.938114,0.917,25,24,1,165.3626222,0.165362622
8/20/19,10/12/21,LSZ2 FC-1,ciliate,round,5.5,5.5,,3,261.3335313,54.98545849,0.917,25,24,1,2.398493282,0.002398493
8/20/19,10/12/21,LSZ2 FC-1,ciliate,round,9.5,9.5,,32,14365.03233,2834.768108,0.917,25,24,1,123.6540069,0.123654007
8/20/19,10/12/21,LSZ2 FC-1,ciliate,round,14,14,,18,25860.828,5055.54503,0.917,25,24,1,220.5254102,0.22052541
8/20/19,10/12/21,LSZ2 FC-1,ciliate,round,24,24,,13,94094.208,18018.29616,0.917,25,24,1,785.9671169,0.785967117
8/20/19,10/12/21,LSZ2 FC-1,cyanobacteria,aphanizomenon,8,80,,12,48253.44,8733.87264,0.917,25,24,1,380.9759058,0.380975906
8/20/19,10/12/21,LSZ2 FC-1,diatom,centric,5.5,5.5,,167,21821.34986,777.5719083,0.917,25,24,1,33.9180767,0.033918077
8/20/19,10/12/21,LSZ2 FC-1,diatom,centric,9.5,9.5,,320,215475.485,5846.680778,0.917,25,24,1,255.0351484,0.255035148
8/20/19,10/12/21,LSZ2 FC-1,diatom,centric,14,14,,20,43101.38,1416.356524,0.917,25,24,1,61.78218207,0.061782182
8/20/19,10/12/21,LSZ2 FC-1,diatom,centric,24.5,24.5,,754,8708566.483,152152.4253,0.917,25,24,1,6636.965119,6.636965119
8/20/19,10/12/21,LSZ2 FC-1,diatom,centric,40,40,,12,603168,14479.44774,0.917,25,24,1,631.6007737,0.631600774
8/20/19,10/12/21,LSZ2 FC-1,diatom,chain,6,248,,1,7011.828,285.9981322,0.917,25,24,1,12.47538199,0.012475382
8/20/19,10/12/21,LSZ2 FC-1,diatom,chain,8,160,8,9,92160,2766.60893,0.917,25,24,1,120.6808693,0.120680869
8/20/19,10/12/21,LSZ2 FC-1,diatom,chain,12,128,,1,14476.032,541.6491945,0.917,25,24,1,23.62700957,0.02362701
8/20/19,10/12/21,LSZ2 FC-1,diatom,pennate,2,20,2,57,3581.31,158.2329006,0.917,25,24,1,6.902198498,0.006902198
8/20/19,10/12/21,LSZ2 FC-1,diatom,pennate,6,160,6,1,4523.76,194.393156,0.917,25,24,1,8.47952698,0.008479527
8/20/19,10/12/21,LSZ2 FC-1,diatom,pennate fragillaria,64,80,64,1,257351.68,6836.914606,0.917,25,24,1,298.2296447,0.298229645
8/20/19,10/12/21,LSZ2 FC-1,diatom,pennate pleurosigma,16,184,16,3,70656,2189.203695,0.917,25,24,1,95.49416336,0.095494163
8/20/19,10/12/21,LSZ2 FC-1,dinoflagellate,peridinium,20,20,20,10,41886.66667,4726.970892,0.917,25,24,1,206.1928415,0.206192842
8/20/19,10/12/21,LSZ2 FC-1,flagellate,cryptomonas,3.67,5.5,,581,22534.95857,2641.108559,0.917,25,24,1,115.2064802,0.11520648
8/20/19,10/12/21,LSZ2 FC-1,flagellate,cryptomonas,6.33,9.5,,129,25710.26478,2989.123101,0.917,25,24,1,130.3870491,0.130387049
8/20/19,10/12/21,LSZ2 FC-1,flagellate,cryptomonas,9,14,,91,54030.6585,6003.478447,0.917,25,24,1,261.8747414,0.261874741
8/20/19,10/12/21,LSZ2 FC-1,flagellate,cryptomonas,16,24,,26,83639.296,9048.927055,0.917,25,24,1,394.7187374,0.394718737
8/20/19,10/12/21,LSZ2 FC-1,flagellate,other,3.67,5.5,,131,5081.031968,652.1426605,0.917,25,24,1,28.44678999,0.02844679
8/20/19,10/12/21,LSZ2 FC-1,flagellate,other,6.33,9.5,,25,4982.609453,640.2738004,0.917,25,24,1,27.92906436,0.027929064
8/20/19,10/12/21,LSZ2 FC-1,flagellate,other,9,14,,1,593.7435,86.86865322,0.917,25,24,1,3.78925423,0.003789254
8/20/19,10/12/21,LSZ2 FC-1,tintinnid,agglutinated,24,56,,6,101332.224,10835.54409,0.917,25,24,1,472.6518687,0.472651869
8/20/19,10/12/21,LSZ2 FC-1,unidentified,flagchloro,4,26,,37,12088.492,1471.638628,0.917,25,24,1,64.19361518,0.064193615
8/20/19,10/12/21,LSZ2 FC-1,unidentified,round,5.5,5.5,,118,10279.1189,1263.805763,0.917,25,24,1,55.12784134,0.055127841
8/20/19,10/12/21,LSZ2 FC-1,unidentified,round,9.5,9.5,,38,17058.4759,2033.506774,0.917,25,24,1,88.70258557,0.088702586
8/20/19,10/12/21,LSZ2 FC-1,unidentified,round,16,16,,1,2144.597333,290.126515,0.917,25,24,1,12.65546412,0.012655464
8/20/19,10/12/21,LSZ2 FC-1,unidentified,round,24.5,24.5,,8,61599.05558,6789.906402,0.917,25,24,1,296.1791233,0.296179123
8/20/19,10/12/21,LSZ2 FC-1,unidentified,,20,40,,1,8377.333333,1042.917834,0.917,25,24,1,45.49259907,0.045492599
8/20/19,10/14/21,LSZ2 FC-2,chlorophyte,scenedesmus,14,20,,3,6157.34,781.0771003,0.912,25,24,1,34.25776756,0.034257768
8/20/19,10/14/21,LSZ2 FC-2,ciliate,cone,24,24,,156,564565.248,105054.4737,0.912,25,24,1,4607.652354,4.607652354
8/20/19,10/14/21,LSZ2 FC-2,ciliate,cone,40,48,,1,20105.6,3946.315483,0.912,25,24,1,173.0840124,0.173084012
8/20/19,10/14/21,LSZ2 FC-2,ciliate,round,9.5,9.5,,13,5835.794385,1168.342616,0.912,25,24,1,51.24309719,0.051243097
8/20/19,10/14/21,LSZ2 FC-2,ciliate,round,14,14,,17,24424.11533,4779.050026,0.912,25,24,1,209.6074573,0.209607457
8/20/19,10/14/21,LSZ2 FC-2,diatom,centric,9.5,9.5,,216,145445.9524,4135.480776,0.912,25,24,1,181.3807358,0.181380736
8/20/19,10/14/21,LSZ2 FC-2,diatom,centric,14,14,,64,137924.416,3946.478291,0.912,25,24,1,173.0911531,0.173091153
8/20/19,10/14/21,LSZ2 FC-2,diatom,centric,24.5,24.5,,474,5474616.065,101082.3763,0.912,25,24,1,4433.437555,4.433437555
8/20/19,10/14/21,LSZ2 FC-2,diatom,chain,4,64,,3,2412.672,111.7292414,0.912,25,24,1,4.900405324,0.004900405
8/20/19,10/14/21,LSZ2 FC-2,diatom,chain,8,120,,6,36190.08,1214.236404,0.912,25,24,1,53.25598262,0.053255983
8/20/19,10/14/21,LSZ2 FC-2,diatom,chain,8,160,8,2,20480,735.3050518,0.912,25,24,1,32.25022157,0.032250222
8/20/19,10/14/21,LSZ2 FC-2,diatom,pennate,1,20,1,34,534.055,29.59300823,0.912,25,24,1,1.297938957,0.001297939
8/20/19,10/14/21,LSZ2 FC-2,diatom,pennate,3,20,3,15,2120.5125,99.7195337,0.912,25,24,1,4.373663759,0.004373664
8/20/19,10/14/21,LSZ2 FC-2,dinoflagellate,peridinium,20,20,20,5,20943.33333,2465.561058,0.912,25,24,1,108.1386429,0.108138643
8/20/19,10/14/21,LSZ2 FC-2,flagellate,cryptomonas,3.67,5.5,,214,8300.311764,1033.911575,0.912,25,24,1,45.34699891,0.045346999
8/20/19,10/14/21,LSZ2 FC-2,flagellate,cryptomonas,6.33,9.5,,173,34479.65742,3937.543401,0.912,25,24,1,172.699272,0.172699272
8/20/19,10/14/21,LSZ2 FC-2,flagellate,cryptomonas,8,24,,16,12867.584,1560.527569,0.912,25,24,1,68.44419161,0.068444192
8/20/19,10/14/21,LSZ2 FC-2,flagellate,cryptomonas,9,14,,53,31468.4055,3613.75021,0.912,25,24,1,158.4978162,0.158497816
8/20/19,10/14/21,LSZ2 FC-2,flagellate,other,3.67,5.5,,98,3801.07735,496.5764842,0.912,25,24,1,21.77967036,0.02177967
8/20/19,10/14/21,LSZ2 FC-2,flagellate,other,6.33,9.5,,17,3388.174428,445.7502548,0.912,25,24,1,19.55044977,0.01955045
8/20/19,10/14/21,LSZ2 FC-2,tintinnid,agglutinated,24,56,,7,118220.928,12523.15509,0.912,25,24,1,549.2611882,0.549261188
8/20/19,10/14/21,LSZ2 FC-2,unidentified,flagchloro,4,26,,20,6534.32,825.8989725,0.912,25,24,1,36.22363915,0.036223639
8/20/19,10/14/21,LSZ2 FC-2,unidentified,round,5.5,5.5,,64,5575.115333,711.518378,0.912,25,24,1,31.2069464,0.031206946
8/20/19,10/14/21,LSZ2 FC-2,unidentified,round,9.5,9.5,,17,7631.423427,955.4772776,0.912,25,24,1,41.90689814,0.041906898
8/20/19,10/19/21,LSZ2 FC-3,chlorophyte,scenedesmus,4,6,,3,150.792,23.9856215,0.914,25,24,1,1.049698972,0.001049699
8/20/19,10/19/21,LSZ2 FC-3,ciliate,cone,24,24,,212,767229.696,142067.4004,0.914,25,24,1,6217.391702,6.217391702
8/20/19,10/19/21,LSZ2 FC-3,ciliate,cone,40,48,,4,80422.4,15438.98812,0.914,25,24,1,675.666876,0.675666876
8/20/19,10/19/21,LSZ2 FC-3,ciliate,oblong,40,56,,1,46913.06667,9084.080166,0.914,25,24,1,397.5527425,0.397552743
8/20/19,10/19/21,LSZ2 FC-3,ciliate,round,5.5,5.5,,2,174.2223542,36.89555536,0.914,25,24,1,1.614685136,0.001614685
8/20/19,10/19/21,LSZ2 FC-3,ciliate,round,9.5,9.5,,31,13916.12507,2747.576962,0.914,25,24,1,120.2440684,0.120244068
8/20/19,10/19/21,LSZ2 FC-3,ciliate,round,14,14,,19,27297.54067,5331.794242,0.914,25,24,1,233.3389165,0.233338917
8/20/19,10/19/21,LSZ2 FC-3,ciliate,round,24,24,,5,36190.08,7036.876782,0.914,25,24,1,307.9595966,0.307959597
8/20/19,10/19/21,LSZ2 FC-3,diatom,centric,5.5,5.5,,171,22344.01692,793.9568946,0.914,25,24,1,34.74647241,0.034746472
8/20/19,10/19/21,LSZ2 FC-3,diatom,centric,9.5,9.5,,492,331293.5582,8540.700787,0.914,25,24,1,373.7724633,0.373772463
8/20/19,10/19/21,LSZ2 FC-3,diatom,centric,14,14,,54,116373.726,3397.84891,0.914,25,24,1,148.7023593,0.148702359
8/20/19,10/19/21,LSZ2 FC-3,diatom,centric,24.5,24.5,,669,7726831.535,136935.2104,0.914,25,24,1,5992.788203,5.992788203
8/20/19,10/19/21,LSZ2 FC-3,diatom,chain,8,160,8,3,30720,1051.002984,0.914,25,24,1,45.99575421,0.045995754
8/20/19,10/19/21,LSZ2 FC-3,diatom,chain,8,408,,1,20507.712,736.1815407,0.914,25,24,1,32.21801053,0.032218011
8/20/19,10/19/21,LSZ2 FC-3,diatom,pennate,2,20,2,71,4460.93,192.0125638,0.914,25,24,1,8.403175661,0.008403176
8/20/19,10/19/21,LSZ2 FC-3,dinoflagellate,peridinium,20,20,20,14,58641.33333,6483.315457,0.914,25,24,1,283.733718,0.283733718
8/20/19,10/19/21,LSZ2 FC-3,flagellate,cryptomonas,3.67,5.5,,572,22185.88004,2602.673771,0.914,25,24,1,113.902572,0.113902572
8/20/19,10/19/21,LSZ2 FC-3,flagellate,cryptomonas,6.33,9.5,,85,16940.87214,2020.339869,0.914,25,24,1,88.41749974,0.0884175
8/20/19,10/19/21,LSZ2 FC-3,flagellate,cryptomonas,9,14,,32,18999.792,2250.084967,0.914,25,24,1,98.47198979,0.09847199
8/20/19,10/19/21,LSZ2 FC-3,flagellate,cryptomonas,16,24,,7,22518.272,2639.272139,0.914,25,24,1,115.5042511,0.115504251
8/20/19,10/19/21,LSZ2 FC-3,flagellate,other,3.67,5.5,,171,6632.492111,837.5451189,0.914,25,24,1,36.65405334,0.036654053
8/20/19,10/19/21,LSZ2 FC-3,flagellate,other,6.33,9.5,,19,3786.783185,494.8227907,0.914,25,24,1,21.65526436,0.021655264
8/20/19,10/19/21,LSZ2 FC-3,flagellate,other,9,14,,1,593.7435,86.86865322,0.914,25,24,1,3.801691607,0.003801692
8/20/19,10/19/21,LSZ2 FC-3,tintinnid,agglutinated,20,40,,6,50264,5609.628721,0.914,25,24,1,245.4979747,0.245497975
8/20/19,10/19/21,LSZ2 FC-3,unidentified,flagchloro,3,26,,25,4594.44375,593.3220392,0.914,25,24,1,25.96595358,0.025965954
8/20/19,10/19/21,LSZ2 FC-3,unidentified,round,5.5,5.5,,168,14634.67775,1760.956152,0.914,25,24,1,77.06591473,0.077065915
8/20/19,10/19/21,LSZ2 FC-3,unidentified,round,9.5,9.5,,8,3591.258083,470.7933547,0.914,25,24,1,20.60364791,0.020603648
8/20/19,10/13/21,LSZ2 T24-1,chlorophyte,scenedesmus,10,16,,4,3350.933333,441.1481129,0.922,24,24,1,19.93619454,0.019936195
8/20/19,10/13/21,LSZ2 T24-1,ciliate,cone,24,24,,17,61523.136,11861.55659,0.922,24,24,1,536.0428682,0.536042868
8/20/19,10/13/21,LSZ2 T24-1,ciliate,cone,32,56,,1,15012.18133,2960.38733,0.922,24,24,1,133.7846769,0.133784677
8/20/19,10/13/21,LSZ2 T24-1,ciliate,round,5.5,5.5,,1,87.11117708,18.65350879,0.922,24,24,1,0.84298214,0.000842982
8/20/19,10/13/21,LSZ2 T24-1,ciliate,round,9.5,9.5,,9,4040.165344,813.6255699,0.922,24,24,1,36.76905143,0.036769051
8/20/19,10/13/21,LSZ2 T24-1,ciliate,round,14,14,,2,2873.425333,581.8263069,0.922,24,24,1,26.29366897,0.026293669
8/20/19,10/13/21,LSZ2 T24-1,ciliate,round,24,24,,3,21714.048,4256.775799,0.922,24,24,1,192.3705621,0.192370562
8/20/19,10/13/21,LSZ2 T24-1,ciliate,round,40,40,,4,134037.3333,25522.19382,0.922,24,24,1,1153.389092,1.153389092
8/20/19,10/13/21,LSZ2 T24-1,cyanobacteria,aphanizomenon,4,80,,11,11058.08,2001.51248,0.922,24,24,1,90.45157628,0.090451576
8/20/19,10/13/21,LSZ2 T24-1,diatom,centric,5.5,5.5,,49,6402.671516,263.9915936,0.922,24,24,1,11.93020578,0.011930206
8/20/19,10/13/21,LSZ2 T24-1,diatom,centric,9.5,9.5,,64,43095.097,1416.174626,0.922,24,24,1,63.99921483,0.063999215
8/20/19,10/13/21,LSZ2 T24-1,diatom,centric,14,14,,10,21550.69,769.0687435,0.922,24,24,1,34.75545659,0.034755457
8/20/19,10/13/21,LSZ2 T24-1,diatom,centric,24.5,24.5,,67,773838.1358,18033.77409,0.922,24,24,1,814.9753295,0.814975329
8/20/19,10/13/21,LSZ2 T24-1,diatom,pennate,2,20,2,44,2764.52,125.9658581,0.922,24,24,1,5.692600237,0.0056926
8/20/19,10/13/21,LSZ2 T24-1,diatom,pennate,4,96,4,1,1206.336,60.66796448,0.922,24,24,1,2.741683138,0.002741683
8/20/19,10/13/21,LSZ2 T24-1,diatom,pennate,4,20,4,9,2261.88,105.5537202,0.922,24,24,1,4.770142815,0.004770143
8/20/19,10/13/21,LSZ2 T24-1,dinoflagellate,peridinium,24,24,24,1,7238.016,909.1519992,0.922,24,24,1,41.0860448,0.041086045
8/20/19,10/13/21,LSZ2 T24-1,flagellate,cryptomonas,3.67,5.5,,298,11558.37806,1410.957513,0.922,24,24,1,63.76344507,0.063763445
8/20/19,10/13/21,LSZ2 T24-1,flagellate,cryptomonas,6.33,9.5,,79,15745.04587,1886.131211,0.922,24,24,1,85.23731069,0.085237311
8/20/19,10/13/21,LSZ2 T24-1,flagellate,other,3.67,5.5,,86,3335.639307,439.2572214,0.922,24,24,1,19.85074211,0.019850742
8/20/19,10/13/21,LSZ2 T24-1,flagellate,other,6.33,9.5,,11,2192.34816,296.1882286,0.922,24,24,1,13.38522363,0.013385224
8/20/19,10/13/21,LSZ2 T24-1,unidentified,flagchloro,4,26,,84,27444.144,3178.030124,0.922,24,24,1,143.6203057,0.143620306
8/20/19,10/13/21,LSZ2 T24-1,unidentified,round,5.5,5.5,,125,10888.89714,1334.079248,0.922,24,24,1,60.28919234,0.060289192
8/20/19,10/13/21,LSZ2 T24-1,unidentified,round,9.5,9.5,,13,5835.794385,742.7140406,0.922,24,24,1,33.56444507,0.033564445
8/20/19,10/13/21,LSZ2 T24-1,unidentified,round,24.5,24.5,,3,23099.64584,2703.206033,0.922,24,24,1,122.1622394,0.122162239
8/20/19,10/15/21,LSZ2 T24-2,ciliate,cone,24,24,,20,72380.16,13918.53296,0.914,25,24,1,609.1261689,0.609126169
8/20/19,10/15/21,LSZ2 T24-2,ciliate,round,9.5,9.5,,5,2244.536302,456.2852646,0.914,25,24,1,19.96872055,0.019968721
8/20/19,10/15/21,LSZ2 T24-2,ciliate,round,14,14,,5,7183.563333,1433.396442,0.914,25,24,1,62.7306977,0.062730698
8/20/19,10/15/21,LSZ2 T24-2,ciliate,round,48,48,,3,173712.384,32939.82777,0.914,25,24,1,1441.567955,1.441567955
8/20/19,10/15/21,LSZ2 T24-2,cyanobacteria,aphanizomenon,8,120,,1,6031.68,1091.73408,0.914,25,24,1,47.77829672,0.047778297
8/20/19,10/15/21,LSZ2 T24-2,diatom,centric,5.5,5.5,,44,5749.337688,240.1093981,0.914,25,24,1,10.50806994,0.01050807
8/20/19,10/15/21,LSZ2 T24-2,diatom,centric,9.5,9.5,,40,26934.43563,936.0242578,0.914,25,24,1,40.96386248,0.040963862
8/20/19,10/15/21,LSZ2 T24-2,diatom,centric,14,14,,30,64652.07,2024.459004,0.914,25,24,1,88.59776822,0.088597768
8/20/19,10/15/21,LSZ2 T24-2,diatom,centric,24.5,24.5,,111,1282030.344,28134.82824,0.914,25,24,1,1231.283511,1.231283511
8/20/19,10/15/21,LSZ2 T24-2,diatom,pennate,2,20,2,64,4021.12,175.2328799,0.914,25,24,1,7.668835005,0.007668835
8/20/19,10/15/21,LSZ2 T24-2,diatom,pennate,8,48,,1,2412.672,111.7292414,0.914,25,24,1,4.889682336,0.004889682
8/20/19,10/15/21,LSZ2 T24-2,dinoflagellate,peridinium,16,16,16,1,2144.597333,290.126515,0.914,25,24,1,12.69700285,0.012697003
8/20/19,10/15/21,LSZ2 T24-2,flagellate,cryptomonas,3.67,5.5,,185,7175.503161,901.776923,0.914,25,24,1,39.46507322,0.039465073
8/20/19,10/15/21,LSZ2 T24-2,flagellate,cryptomonas,6.33,9.5,,80,15944.35025,1908.541293,0.914,25,24,1,83.52478307,0.083524783
8/20/19,10/15/21,LSZ2 T24-2,flagellate,cryptomonas,9,14,,10,5937.435,754.8542219,0.914,25,24,1,33.03519571,0.033035196
8/20/19,10/15/21,LSZ2 T24-2,flagellate,other,3.67,5.5,,101,3917.436861,510.8373394,0.914,25,24,1,22.35611989,0.02235612
8/20/19,10/15/21,LSZ2 T24-2,flagellate,other,6.33,9.5,,6,1195.826269,167.6424839,0.914,25,24,1,7.336651375,0.007336651
8/20/19,10/15/21,LSZ2 T24-2,unidentified,flagchloro,3,26,,42,7718.6655,965.7303857,0.914,25,24,1,42.26391185,0.042263912
8/20/19,10/15/21,LSZ2 T24-2,unidentified,round,5.5,5.5,,123,10714.67478,1314.026205,0.914,25,24,1,57.50661727,0.057506617
8/20/19,10/15/21,LSZ2 T24-2,unidentified,round,9.5,9.5,,16,7182.516167,902.6044909,0.914,25,24,1,39.50129063,0.039501291
8/20/19,10/15/21,LSZ2 T24-2,unidentified,round,24.5,24.5,,5,38499.40974,4367.119982,0.914,25,24,1,191.1212246,0.191121225
8/20/19,10/20/21,LSZ2 T24-3,chlorophyte,colonial,4,4,,2,67.01866667,11.20086574,0.915,25,24,1,0.489655333,0.000489655
8/20/19,10/20/21,LSZ2 T24-3,chlorophyte,other,10,10,,1,523.5833333,77.193624,0.915,25,24,1,3.374584656,0.003374585
8/20/19,10/20/21,LSZ2 T24-3,chlorophyte,scenedesmus,16,24,,1,3216.896,424.5580829,0.915,25,24,1,18.55991619,0.018559916
8/20/19,10/20/21,LSZ2 T24-3,ciliate,cone,24,24,,65,235235.52,44390.15785,0.915,25,24,1,1940.553349,1.940553349
8/20/19,10/20/21,LSZ2 T24-3,ciliate,round,5.5,5.5,,2,174.2223542,36.89555536,0.915,25,24,1,1.612920453,0.00161292
8/20/19,10/20/21,LSZ2 T24-3,ciliate,round,9.5,9.5,,11,4937.979865,991.243521,0.915,25,24,1,43.3330501,0.04333305
8/20/19,10/20/21,LSZ2 T24-3,ciliate,round,14,14,,10,14367.12667,2835.174786,0.915,25,24,1,123.9420672,0.123942067
8/20/19,10/20/21,LSZ2 T24-3,cyanobacteria,aphanizomenon,8,80,,5,20105.6,3639.1136,0.915,25,24,1,159.0869333,0.159086933
8/20/19,10/20/21,LSZ2 T24-3,diatom,centric,5.5,5.5,,43,5618.670922,235.2951961,0.915,25,24,1,10.28612879,0.010286129
8/20/19,10/20/21,LSZ2 T24-3,diatom,centric,9.5,9.5,,99,66662.72817,2079.825306,0.915,25,24,1,90.92132483,0.090921325
8/20/19,10/20/21,LSZ2 T24-3,diatom,centric,14,14,,9,19395.621,700.894758,0.915,25,24,1,30.640208,0.030640208
8/20/19,10/20/21,LSZ2 T24-3,diatom,centric,24.5,24.5,,169,1951920.074,40745.80576,0.915,25,24,1,1781.23741,1.78123741
8/20/19,10/20/21,LSZ2 T24-3,diatom,chain,8,136,8,2,17408,637.2144612,0.915,25,24,1,27.85636989,0.02785637
8/20/19,10/20/21,LSZ2 T24-3,diatom,pennate,2,20,2,51,3204.33,143.4631514,0.915,25,24,1,6.271613175,0.006271613
8/20/19,10/20/21,LSZ2 T24-3,flagellate,cryptomonas,3.67,5.5,,373,14467.36583,1742.045353,0.915,25,24,1,76.1549881,0.076154988
8/20/19,10/20/21,LSZ2 T24-3,flagellate,cryptomonas,6.33,9.5,,31,6178.435722,783.5896545,0.915,25,24,1,34.25528544,0.034255285
8/20/19,10/20/21,LSZ2 T24-3,flagellate,cryptomonas,9,14,,6,3562.461,467.2476357,0.915,25,24,1,20.42612615,0.020426126
8/20/19,10/20/21,LSZ2 T24-3,flagellate,other,3.67,5.5,,149,5779.189032,735.9473915,0.915,25,24,1,32.17256356,0.032172564
8/20/19,10/20/21,LSZ2 T24-3,flagellate,other,9,14,,2,1187.487,166.5444844,0.915,25,24,1,7.280633198,0.007280633
8/20/19,10/20/21,LSZ2 T24-3,unidentified,round,5.5,5.5,,133,11585.78655,1414.099007,0.915,25,24,1,61.81853583,0.061818536
8/20/19,10/20/21,LSZ2 T24-3,unidentified,round,9.5,9.5,,4,1795.629042,245.5631287,0.915,25,24,1,10.73500016,0.010735
9/18/19,8/24/21,YBP2 IC-1,chlorophyte,actinastrum,24,24,,40,289520.64,29038.27608,0.914,20,24,1,1588.527138,1.588527138
9/18/19,8/24/21,YBP2 IC-1,chlorophyte,colonial,4,16,,42,1407.392,195.3509419,0.914,20,24,1,10.68659419,0.010686594
9/18/19,8/24/21,YBP2 IC-1,chlorophyte,colonial,8,16,,2,536.1493333,78.93199678,0.914,20,24,1,4.317942931,0.004317943
9/18/19,8/24/21,YBP2 IC-1,chlorophyte,colonial,12,12,,7,6333.264,802.014204,0.914,20,24,1,43.87386236,0.043873862
9/18/19,8/24/21,YBP2 IC-1,chlorophyte,colonial,16,16,,4,8578.389333,1066.40397,0.914,20,24,1,58.33719748,0.058337197
9/18/19,8/24/21,YBP2 IC-1,chlorophyte,colonial,16,16,,7,15012.18133,1803.576138,0.914,20,24,1,98.66390254,0.098663903
9/18/19,8/24/21,YBP2 IC-1,chlorophyte,colonial,24,24,,4,28952.064,3341.725941,0.914,20,24,1,182.8077648,0.182807765
9/18/19,8/24/21,YBP2 IC-1,chlorophyte,colonial,32,32,,2,34313.55733,3919.729388,0.914,20,24,1,214.4272094,0.214427209
9/18/19,8/24/21,YBP2 IC-1,chlorophyte,colonial,64,64,,1,137254.2293,14407.55934,0.914,20,24,1,788.1597012,0.788159701
9/18/19,8/24/21,YBP2 IC-1,chlorophyte,scenedesmus,6,6,,1,113.094,18.307688,0.914,20,24,1,1.001514661,0.001001515
9/18/19,8/24/21,YBP2 IC-1,chlorophyte,scenedesmus,10,16,,7,5864.133333,746.100195,0.914,20,24,1,40.81510913,0.040815109
9/18/19,8/24/21,YBP2 IC-1,chlorophyte,scenedesmus,14,20,,2,4104.893333,533.7577735,0.914,20,24,1,29.19900293,0.029199003
9/18/19,8/24/21,YBP2 IC-1,chlorophyte,scenedesmus,16,24,,3,9650.688,1191.115762,0.914,20,24,1,65.15950559,0.065159506
9/18/19,8/24/21,YBP2 IC-1,ciliate,cone,24,24,,110,398090.88,74492.12248,0.914,20,24,1,4075.061405,4.075061405
9/18/19,8/24/21,YBP2 IC-1,ciliate,oblong,16,48,,1,6433.792,1286.05452,0.914,20,24,1,70.3530919,0.070353092
9/18/19,8/24/21,YBP2 IC-1,ciliate,oblong,20,64,,1,13403.73333,2648.000133,0.914,20,24,1,144.8577753,0.144857775
9/18/19,8/24/21,YBP2 IC-1,ciliate,oblong,80,120,,1,402112,75232.4694,0.914,20,24,1,4115.561784,4.115561784
9/18/19,8/24/21,YBP2 IC-1,ciliate,round,5.5,5.5,,14,1219.556479,250.3516875,0.914,20,24,1,13.69538772,0.013695388
9/18/19,8/24/21,YBP2 IC-1,ciliate,round,9.5,9.5,,8,3591.258083,724.5869478,0.914,20,24,1,39.63823566,0.039638236
9/18/19,8/24/21,YBP2 IC-1,ciliate,round,14,14,,18,25860.828,5055.54503,0.914,20,24,1,276.5615443,0.276561544
9/18/19,8/24/21,YBP2 IC-1,ciliate,round,40,40,,1,33509.33333,6523.654783,0.914,20,24,1,356.873894,0.356873894
